Gene stable ID	Gene name	Protein stable ID
ENSDARG00000086881	ier2b	ENSDARP00000108516
ENSDARG00000114943	5S_rRNA	
ENSDARG00000116909	5S_rRNA	
ENSDARG00000103951	tspan34a	ENSDARP00000139323
ENSDARG00000083857	5S_rRNA	
ENSDARG00000098507	lyar	ENSDARP00000140940
ENSDARG00000114641	crygm7	ENSDARP00000155351
ENSDARG00000109476		ENSDARP00000150135
ENSDARG00000107303	5S_rRNA	
ENSDARG00000058988		ENSDARP00000090879
ENSDARG00000110139	5S_rRNA	
ENSDARG00000099574		ENSDARP00000146392
ENSDARG00000099574		ENSDARP00000139949
ENSDARG00000099574		ENSDARP00000150500
ENSDARG00000099574		ENSDARP00000156897
ENSDARG00000052496	arhgap45a	ENSDARP00000136844
ENSDARG00000114150		ENSDARP00000153519
ENSDARG00000057245	im:7138535	ENSDARP00000074306
ENSDARG00000110160		ENSDARP00000157587
ENSDARG00000109203	5S_rRNA	
ENSDARG00000117187	5S_rRNA	
ENSDARG00000091760	cwf19l2	ENSDARP00000130142
ENSDARG00000113491	5S_rRNA	
ENSDARG00000100529	sh3bp5a	ENSDARP00000139789
ENSDARG00000116708	U5	
ENSDARG00000061725	mast3a	ENSDARP00000082779
ENSDARG00000113050	5S_rRNA	
ENSDARG00000117093	dipk1b	ENSDARP00000152319
ENSDARG00000041165	rab32b	ENSDARP00000060335
ENSDARG00000034871	mid2	ENSDARP00000142491
ENSDARG00000103783	cyyr1	ENSDARP00000134426
ENSDARG00000116121	U6	
ENSDARG00000115455	5S_rRNA	
ENSDARG00000109809	5S_rRNA	
ENSDARG00000113314		ENSDARP00000148128
ENSDARG00000115204	U2	
ENSDARG00000106340	5S_rRNA	
ENSDARG00000016112	bbs12	ENSDARP00000012805
ENSDARG00000016112	bbs12	ENSDARP00000152249
ENSDARG00000111849	5S_rRNA	
ENSDARG00000109742		ENSDARP00000148715
ENSDARG00000059455	dqx1	ENSDARP00000077086
ENSDARG00000116739	fzd9b	ENSDARP00000133303
ENSDARG00000111369		ENSDARP00000150439
ENSDARG00000112158	U6	
ENSDARG00000067630	zgc:154075	ENSDARP00000088151
ENSDARG00000112849	5S_rRNA	
ENSDARG00000083738	SCARNA13	
ENSDARG00000115956		ENSDARP00000148727
ENSDARG00000116818		ENSDARP00000145257
ENSDARG00000110135	5_8S_rRNA	
ENSDARG00000115463	tomt	ENSDARP00000145949
ENSDARG00000109750	U3	
ENSDARG00000115309		ENSDARP00000151856
ENSDARG00000115309		ENSDARP00000150741
ENSDARG00000115055		ENSDARP00000147240
ENSDARG00000080201	5S_rRNA	
ENSDARG00000116898	rln3b	ENSDARP00000152852
ENSDARG00000099020	5S_rRNA	
ENSDARG00000086007	SNORA77	
ENSDARG00000099534		ENSDARP00000138134
ENSDARG00000080156	snord30	
ENSDARG00000110897	ACEA_U3	
ENSDARG00000114204		ENSDARP00000151882
ENSDARG00000114204		ENSDARP00000156339
ENSDARG00000114204		ENSDARP00000146524
ENSDARG00000114204		ENSDARP00000152524
ENSDARG00000080777	ACA64	
ENSDARG00000100597	ubxn4	ENSDARP00000132222
ENSDARG00000099619		ENSDARP00000132798
ENSDARG00000110643		ENSDARP00000157404
ENSDARG00000109667	5S_rRNA	
ENSDARG00000104133	5S_rRNA	
ENSDARG00000078087	cnnm1	ENSDARP00000132784
ENSDARG00000116282	U6	
ENSDARG00000116642		ENSDARP00000149061
ENSDARG00000116200		ENSDARP00000150141
ENSDARG00000115784	5S_rRNA	
ENSDARG00000113873	U6	
ENSDARG00000080258	U6	
ENSDARG00000100141		ENSDARP00000135273
ENSDARG00000091697	Metazoa_SRP	
ENSDARG00000084729	5S_rRNA	
ENSDARG00000014321	en1a	ENSDARP00000023487
ENSDARG00000076440	btbd6a	ENSDARP00000146109
ENSDARG00000076440	btbd6a	ENSDARP00000094404
ENSDARG00000110785	U6	
ENSDARG00000113140	si:ch211-165i18.2	ENSDARP00000145718
ENSDARG00000081704	mir107b	
ENSDARG00000105208	tm6sf2a	ENSDARP00000130339
ENSDARG00000104474	il6r	ENSDARP00000154692
ENSDARG00000104474	il6r	ENSDARP00000138400
ENSDARG00000062621	satb1b	ENSDARP00000136225
ENSDARG00000083526	mir23a-3	
ENSDARG00000116547	5S_rRNA	
ENSDARG00000111418		ENSDARP00000152646
ENSDARG00000113966		ENSDARP00000156605
ENSDARG00000113966		ENSDARP00000149101
ENSDARG00000113966		ENSDARP00000150763
ENSDARG00000113966		ENSDARP00000157320
ENSDARG00000114795		ENSDARP00000148562
ENSDARG00000103660	5S_rRNA	
ENSDARG00000112546	5S_rRNA	
ENSDARG00000082287	mirlet7a-3	
ENSDARG00000115838		ENSDARP00000155496
ENSDARG00000105988	5S_rRNA	
ENSDARG00000099922	mir222b	
ENSDARG00000111264	5S_rRNA	
ENSDARG00000098932	gigyf1a	ENSDARP00000142938
ENSDARG00000098932	gigyf1a	ENSDARP00000141115
ENSDARG00000115891		ENSDARP00000149264
ENSDARG00000109138	5S_rRNA	
ENSDARG00000107337		
ENSDARG00000114737	Metazoa_SRP	
ENSDARG00000114320	5S_rRNA	
ENSDARG00000113006	mir738	
ENSDARG00000081252	mir16b	
ENSDARG00000115174	im:6904045	ENSDARP00000148448
ENSDARG00000112329		ENSDARP00000153104
ENSDARG00000114545	U6	
ENSDARG00000003290	dab1b	ENSDARP00000076592
ENSDARG00000003290	dab1b	ENSDARP00000136194
ENSDARG00000003290	dab1b	ENSDARP00000097921
ENSDARG00000003290	dab1b	ENSDARP00000104012
ENSDARG00000108649		ENSDARP00000143444
ENSDARG00000081109	dre-mir-7ba	
ENSDARG00000117143	5S_rRNA	
ENSDARG00000082429	mir740	
ENSDARG00000112350	U6	
ENSDARG00000113423		ENSDARP00000147744
ENSDARG00000116724		ENSDARP00000156527
ENSDARG00000116724		ENSDARP00000157553
ENSDARG00000010248	wdr54	ENSDARP00000156215
ENSDARG00000010248	wdr54	ENSDARP00000019506
ENSDARG00000106997	5S_rRNA	
ENSDARG00000099080	sbno1	ENSDARP00000141425
ENSDARG00000098312	scarb2a	ENSDARP00000139751
ENSDARG00000098312	scarb2a	ENSDARP00000154764
ENSDARG00000114164	5S_rRNA	
ENSDARG00000085130	U6	
ENSDARG00000115444		ENSDARP00000152517
ENSDARG00000067596	fancb	ENSDARP00000088088
ENSDARG00000106131	5S_rRNA	
ENSDARG00000108262	5S_rRNA	
ENSDARG00000116752		ENSDARP00000150255
ENSDARG00000110451		ENSDARP00000149781
ENSDARG00000111563	U1	
ENSDARG00000004405	snx10a	ENSDARP00000150398
ENSDARG00000004405	snx10a	ENSDARP00000025688
ENSDARG00000004405	snx10a	ENSDARP00000098673
ENSDARG00000004405	snx10a	ENSDARP00000147490
ENSDARG00000114562		ENSDARP00000089031
ENSDARG00000114562		ENSDARP00000051822
ENSDARG00000107442		ENSDARP00000144553
ENSDARG00000110158		ENSDARP00000150194
ENSDARG00000080158	SNORD18	
ENSDARG00000107472	5S_rRNA	
ENSDARG00000116504	prss60.2	ENSDARP00000148709
ENSDARG00000115134	U6	
ENSDARG00000086100	cd302	ENSDARP00000109636
ENSDARG00000111877	bcl7ba	ENSDARP00000152977
ENSDARG00000109774		ENSDARP00000146401
ENSDARG00000117183	U6	
ENSDARG00000113535	5S_rRNA	
ENSDARG00000116113	col1a1a	ENSDARP00000047009
ENSDARG00000116113	col1a1a	ENSDARP00000155089
ENSDARG00000115210	U6	
ENSDARG00000113069		ENSDARP00000157576
ENSDARG00000112973	U6	
ENSDARG00000108401		ENSDARP00000143918
ENSDARG00000099006		ENSDARP00000140039
ENSDARG00000099006		ENSDARP00000153846
ENSDARG00000099006		ENSDARP00000151827
ENSDARG00000099006		ENSDARP00000148455
ENSDARG00000114359	5S_rRNA	
ENSDARG00000098492	olfcd2	ENSDARP00000089868
ENSDARG00000098492	olfcd2	ENSDARP00000141323
ENSDARG00000112544	pbdc1	ENSDARP00000148314
ENSDARG00000081883	mir19a-2	
ENSDARG00000103262	5S_rRNA	
ENSDARG00000068179	trib2	ENSDARP00000089195
ENSDARG00000105133	mir7a-1	
ENSDARG00000116675	5S_rRNA	
ENSDARG00000114183	dre-mir-430c-13	
ENSDARG00000112870		ENSDARP00000146005
ENSDARG00000024548	cryba4	ENSDARP00000156225
ENSDARG00000024548	cryba4	ENSDARP00000046171
ENSDARG00000112200	mc3r	ENSDARP00000147279
ENSDARG00000040861	tcf25	ENSDARP00000119333
ENSDARG00000040861	tcf25	ENSDARP00000059892
ENSDARG00000027501	usp20	ENSDARP00000014964
ENSDARG00000088051	znf1004	ENSDARP00000147631
ENSDARG00000110443	5S_rRNA	
ENSDARG00000083588	mir181b-3	
ENSDARG00000112198	dpf2l	ENSDARP00000141965
ENSDARG00000110496	ppp1r14d	ENSDARP00000149263
ENSDARG00000077145	adcy3a	ENSDARP00000101956
ENSDARG00000114830		ENSDARP00000153353
ENSDARG00000019713	oatx	ENSDARP00000044598
ENSDARG00000103651	map3k12	ENSDARP00000130149
ENSDARG00000115547		ENSDARP00000147233
ENSDARG00000036445	serpinh2	ENSDARP00000154011
ENSDARG00000036445	serpinh2	ENSDARP00000052941
ENSDARG00000036445	serpinh2	ENSDARP00000142748
ENSDARG00000110246	5S_rRNA	
ENSDARG00000116930		ENSDARP00000154643
ENSDARG00000084484	5S_rRNA	
ENSDARG00000112584	dusp4	ENSDARP00000155011
ENSDARG00000110997		ENSDARP00000151144
ENSDARG00000111948		ENSDARP00000152302
ENSDARG00000109593		ENSDARP00000146533
ENSDARG00000113724		ENSDARP00000153913
ENSDARG00000108250	5S_rRNA	
ENSDARG00000115314		ENSDARP00000147528
ENSDARG00000115194		ENSDARP00000149020
ENSDARG00000085825	SCARNA11	
ENSDARG00000115785		ENSDARP00000151108
ENSDARG00000117076		ENSDARP00000147425
ENSDARG00000104358		ENSDARP00000136901
ENSDARG00000110847	U6	
ENSDARG00000116210		ENSDARP00000146489
ENSDARG00000090401		ENSDARP00000111760
ENSDARG00000056798	zgc:123297	ENSDARP00000073808
ENSDARG00000114173		ENSDARP00000147554
ENSDARG00000115366	U6	
ENSDARG00000102858	sc:d189	ENSDARP00000141306
ENSDARG00000083084	5S_rRNA	
ENSDARG00000115622		ENSDARP00000148636
ENSDARG00000078123	slitrk3a	ENSDARP00000104112
ENSDARG00000109702		ENSDARP00000134785
ENSDARG00000085746	5S_rRNA	
ENSDARG00000114479	ptpa	ENSDARP00000154322
ENSDARG00000114479	ptpa	ENSDARP00000153176
ENSDARG00000114479	ptpa	ENSDARP00000156755
ENSDARG00000114479	ptpa	ENSDARP00000156582
ENSDARG00000091486	U1	
ENSDARG00000116482		ENSDARP00000147439
ENSDARG00000116482		ENSDARP00000152594
ENSDARG00000116482		ENSDARP00000150601
ENSDARG00000112607		ENSDARP00000139273
ENSDARG00000109107	5S_rRNA	
ENSDARG00000101582	5S_rRNA	
ENSDARG00000104439	cldnd1a	ENSDARP00000139274
ENSDARG00000060631	garnl3	ENSDARP00000080071
ENSDARG00000026454	mis12	ENSDARP00000032207
ENSDARG00000115771	sfxn4	ENSDARP00000156753
ENSDARG00000113489	5S_rRNA	
ENSDARG00000112357		ENSDARP00000153523
ENSDARG00000109764	5S_rRNA	
ENSDARG00000105031	SOX2OT_exon1	
ENSDARG00000115232	prune	ENSDARP00000151977
ENSDARG00000099755	pfklb	ENSDARP00000131945
ENSDARG00000083425	mirlet7g-2	
ENSDARG00000080732	5S_rRNA	
ENSDARG00000112739		ENSDARP00000151429
ENSDARG00000113363		ENSDARP00000150129
ENSDARG00000105869	5S_rRNA	
ENSDARG00000117075	arsib	ENSDARP00000153964
ENSDARG00000103991		ENSDARP00000132190
ENSDARG00000114722	taar12e	ENSDARP00000154034
ENSDARG00000080893	dre-mir-722	
ENSDARG00000013044	ndufv2	ENSDARP00000004700
ENSDARG00000080449	5S_rRNA	
ENSDARG00000086631		ENSDARP00000097192
ENSDARG00000089888	daglb	ENSDARP00000106821
ENSDARG00000115246		ENSDARP00000156917
ENSDARG00000081362	mir9-5	
ENSDARG00000102982		ENSDARP00000135279
ENSDARG00000111949		ENSDARP00000153011
ENSDARG00000116364		ENSDARP00000153951
ENSDARG00000116364		ENSDARP00000155537
ENSDARG00000112165	rabepk	ENSDARP00000148548
ENSDARG00000110520	5S_rRNA	
ENSDARG00000101766	ptmab	ENSDARP00000137701
ENSDARG00000068916	ppp1r35	ENSDARP00000059871
ENSDARG00000113985		ENSDARP00000153912
ENSDARG00000116571		ENSDARP00000128368
ENSDARG00000081850	SNORA18	
ENSDARG00000113628	5S_rRNA	
ENSDARG00000101626	arf6a	ENSDARP00000130480
ENSDARG00000112370	nacc2	ENSDARP00000152954
ENSDARG00000113583	mt2	ENSDARP00000148298
ENSDARG00000113350		ENSDARP00000134270
ENSDARG00000113350		ENSDARP00000142027
ENSDARG00000101647	U1	
ENSDARG00000116945	5S_rRNA	
ENSDARG00000101566		ENSDARP00000154527
ENSDARG00000101566		ENSDARP00000134956
ENSDARG00000084316	5S_rRNA	
ENSDARG00000068912	zgc:153012	ENSDARP00000090605
ENSDARG00000085328	5S_rRNA	
ENSDARG00000111857	U1	
ENSDARG00000104078	zgc:113336	ENSDARP00000138117
ENSDARG00000116577	5S_rRNA	
ENSDARG00000112703		ENSDARP00000148333
ENSDARG00000085423	5S_rRNA	
ENSDARG00000046106	rab10	ENSDARP00000067775
ENSDARG00000107150	5S_rRNA	
ENSDARG00000111299	alg12	ENSDARP00000133399
ENSDARG00000110771		ENSDARP00000156476
ENSDARG00000110164	5S_rRNA	
ENSDARG00000104212	5S_rRNA	
ENSDARG00000106085	5S_rRNA	
ENSDARG00000045297	phb2a	ENSDARP00000063383
ENSDARG00000114596	U6	
ENSDARG00000115591	lmf2b	ENSDARP00000153817
ENSDARG00000113211	5S_rRNA	
ENSDARG00000111319		ENSDARP00000152069
ENSDARG00000111319		ENSDARP00000154627
ENSDARG00000069157	tmem135	ENSDARP00000104715
ENSDARG00000113132	tmed3	ENSDARP00000149452
ENSDARG00000114441	5S_rRNA	
ENSDARG00000080407	5S_rRNA	
ENSDARG00000114038	ska2	ENSDARP00000153338
ENSDARG00000052176	shfl	ENSDARP00000068467
ENSDARG00000060521	rbm27	ENSDARP00000124755
ENSDARG00000083005	5S_rRNA	
ENSDARG00000112051	hk1	ENSDARP00000135551
ENSDARG00000106283	5S_rRNA	
ENSDARG00000110527		ENSDARP00000152480
ENSDARG00000113082	5S_rRNA	
ENSDARG00000106387	5S_rRNA	
ENSDARG00000109408	gig2f	ENSDARP00000147563
ENSDARG00000111954		ENSDARP00000156129
ENSDARG00000081734	5S_rRNA	
ENSDARG00000109472		ENSDARP00000154992
ENSDARG00000113410	5S_rRNA	
ENSDARG00000116705	5S_rRNA	
ENSDARG00000111236	5S_rRNA	
ENSDARG00000113316		ENSDARP00000151287
ENSDARG00000070919	cpne5b	ENSDARP00000143673
ENSDARG00000070919	cpne5b	ENSDARP00000107942
ENSDARG00000113344	ACEA_U3	
ENSDARG00000008575	lyst	ENSDARP00000090212
ENSDARG00000115543		ENSDARP00000150691
ENSDARG00000081415	5S_rRNA	
ENSDARG00000075626	zgc:172090	ENSDARP00000102982
ENSDARG00000103841		ENSDARP00000136267
ENSDARG00000112569		ENSDARP00000150363
ENSDARG00000111461		ENSDARP00000149183
ENSDARG00000113374		ENSDARP00000145719
ENSDARG00000116320	5S_rRNA	
ENSDARG00000109997	5S_rRNA	
ENSDARG00000106982	5S_rRNA	
ENSDARG00000112433		ENSDARP00000157367
ENSDARG00000113509	5S_rRNA	
ENSDARG00000091207	mlnr	ENSDARP00000106018
ENSDARG00000101364	wfikkn1	ENSDARP00000137431
ENSDARG00000101364	wfikkn1	ENSDARP00000154350
ENSDARG00000116873	U6	
ENSDARG00000109571		ENSDARP00000146375
ENSDARG00000083986	SNORA81	
ENSDARG00000110985	5S_rRNA	
ENSDARG00000111577	U6	
ENSDARG00000114021		ENSDARP00000080550
ENSDARG00000113839	5S_rRNA	
ENSDARG00000106375	5S_rRNA	
ENSDARG00000116487		ENSDARP00000154704
ENSDARG00000068883	tspan13a	ENSDARP00000090549
ENSDARG00000111293		ENSDARP00000150746
ENSDARG00000113231	SNORA30	
ENSDARG00000106712	5S_rRNA	
ENSDARG00000110024		ENSDARP00000152934
ENSDARG00000109159	5S_rRNA	
ENSDARG00000112757	U6	
ENSDARG00000110900		ENSDARP00000149064
ENSDARG00000113395	chrnb1	ENSDARP00000148943
ENSDARG00000112202	chchd2	ENSDARP00000147698
ENSDARG00000112202	chchd2	ENSDARP00000145816
ENSDARG00000115755		ENSDARP00000155336
ENSDARG00000115755		ENSDARP00000155803
ENSDARG00000115755		ENSDARP00000151749
ENSDARG00000115755		ENSDARP00000152427
ENSDARG00000083007	5S_rRNA	
ENSDARG00000102732	mir7147	
ENSDARG00000114036		ENSDARP00000152660
ENSDARG00000115989		ENSDARP00000157233
ENSDARG00000104924	myoz3b	ENSDARP00000135252
ENSDARG00000104924	myoz3b	ENSDARP00000149470
ENSDARG00000114757		ENSDARP00000151922
ENSDARG00000082109	5S_rRNA	
ENSDARG00000116854		ENSDARP00000147571
ENSDARG00000100648	dre-mir-723	
ENSDARG00000084755	5S_rRNA	
ENSDARG00000083268	SNORD111	
ENSDARG00000116063	U6	
ENSDARG00000113689	5S_rRNA	
ENSDARG00000100879	mir19d	
ENSDARG00000016594	haus4	ENSDARP00000004325
ENSDARG00000083123	mir125a-1	
ENSDARG00000084219	mir2191	
ENSDARG00000117112	zgc:55461	ENSDARP00000153926
ENSDARG00000117112	zgc:55461	ENSDARP00000145631
ENSDARG00000116559	U6	
ENSDARG00000112289	5S_rRNA	
ENSDARG00000109751	hsd11b1la	ENSDARP00000155122
ENSDARG00000080931	mir18b	
ENSDARG00000101558	mir7149	
ENSDARG00000110739	5S_rRNA	
ENSDARG00000098599	dmxl1	ENSDARP00000137171
ENSDARG00000114012		ENSDARP00000148042
ENSDARG00000112616		ENSDARP00000157430
ENSDARG00000114854	5S_rRNA	
ENSDARG00000098708	dre-mir-365-2	
ENSDARG00000090998	si:cabz01071911.3	ENSDARP00000156377
ENSDARG00000090998	si:cabz01071911.3	ENSDARP00000155738
ENSDARG00000090998	si:cabz01071911.3	ENSDARP00000105120
ENSDARG00000090998	si:cabz01071911.3	ENSDARP00000149618
ENSDARG00000114476	5S_rRNA	
ENSDARG00000111564	5S_rRNA	
ENSDARG00000109235	dlg5b.2	ENSDARP00000153433
ENSDARG00000045269	pts	ENSDARP00000066578
ENSDARG00000112187		ENSDARP00000153806
ENSDARG00000116396	U6	
ENSDARG00000082818	5S_rRNA	
ENSDARG00000113864	selenot2	ENSDARP00000140497
ENSDARG00000112939	U6	
ENSDARG00000098611	5S_rRNA	
ENSDARG00000116023		ENSDARP00000121872
ENSDARG00000059936	herc4	ENSDARP00000078318
ENSDARG00000093082		ENSDARP00000119952
ENSDARG00000107265	5S_rRNA	
ENSDARG00000099566	lmbrd2a	ENSDARP00000140984
ENSDARG00000099566	lmbrd2a	ENSDARP00000144642
ENSDARG00000014571	ctnnb1	ENSDARP00000032935
ENSDARG00000014571	ctnnb1	ENSDARP00000139205
ENSDARG00000113979	U1	
ENSDARG00000105078		ENSDARP00000136243
ENSDARG00000111521		ENSDARP00000154963
ENSDARG00000082290	SNORA84	
ENSDARG00000112110		ENSDARP00000109089
ENSDARG00000112110		ENSDARP00000111520
ENSDARG00000110535		ENSDARP00000157289
ENSDARG00000080512	U1	
ENSDARG00000112438		ENSDARP00000151793
ENSDARG00000109830		ENSDARP00000154520
ENSDARG00000111879	aco2	ENSDARP00000145575
ENSDARG00000116440		ENSDARP00000151517
ENSDARG00000109576		ENSDARP00000157649
ENSDARG00000115448	5S_rRNA	
ENSDARG00000115552		ENSDARP00000156057
ENSDARG00000111129		ENSDARP00000005183
ENSDARG00000085786	scarna1	
ENSDARG00000111863		
ENSDARG00000112417		ENSDARP00000145261
ENSDARG00000112417		ENSDARP00000145850
ENSDARG00000114509		ENSDARP00000149305
ENSDARG00000115858	prnpb	ENSDARP00000151274
ENSDARG00000109284	U5	
ENSDARG00000080838	dre-mir-152	
ENSDARG00000111917		ENSDARP00000154998
ENSDARG00000111917		ENSDARP00000156976
ENSDARG00000111296		ENSDARP00000147200
ENSDARG00000112688	5S_rRNA	
ENSDARG00000116931		ENSDARP00000145945
ENSDARG00000113673		ENSDARP00000147403
ENSDARG00000102042		ENSDARP00000135888
ENSDARG00000081232	mir454b	
ENSDARG00000098661		ENSDARP00000131941
ENSDARG00000085594	SNORD37	
ENSDARG00000103193		ENSDARP00000138194
ENSDARG00000091605	U6	
ENSDARG00000113586		ENSDARP00000146816
ENSDARG00000109647	snx18a	ENSDARP00000147089
ENSDARG00000100128	ncana	ENSDARP00000137585
ENSDARG00000110373	U6	
ENSDARG00000116660	pigrl2.3	ENSDARP00000157050
ENSDARG00000116660	pigrl2.3	ENSDARP00000140037
ENSDARG00000116660	pigrl2.3	ENSDARP00000133085
ENSDARG00000105067	znf1043	ENSDARP00000141083
ENSDARG00000012395	mmp13a.2	ENSDARP00000012407
ENSDARG00000111044	Metazoa_SRP	
ENSDARG00000104301	zgc:193726	ENSDARP00000139480
ENSDARG00000112122		ENSDARP00000145523
ENSDARG00000110376	psmb11a	ENSDARP00000157384
ENSDARG00000115793		ENSDARP00000139897
ENSDARG00000115793		ENSDARP00000030940
ENSDARG00000113223	thyn1	ENSDARP00000149086
ENSDARG00000081839	5S_rRNA	
ENSDARG00000042732	peds1b	ENSDARP00000062705
ENSDARG00000098337		ENSDARP00000140611
ENSDARG00000037172	ddrgk1	ENSDARP00000054056
ENSDARG00000056677		ENSDARP00000147410
ENSDARG00000056677		ENSDARP00000109313
ENSDARG00000082611	SNORA23	
ENSDARG00000046021		ENSDARP00000067661
ENSDARG00000085038	5S_rRNA	
ENSDARG00000111566	U6	
ENSDARG00000117049		ENSDARP00000156658
ENSDARG00000112563	insl5a	ENSDARP00000151345
ENSDARG00000109400		ENSDARP00000145650
ENSDARG00000111749	dre-mir-430a-12	
ENSDARG00000103550	5S_rRNA	
ENSDARG00000113595		ENSDARP00000153741
ENSDARG00000111981		ENSDARP00000153571
ENSDARG00000113865	5S_rRNA	
ENSDARG00000080594	mir9-3	
ENSDARG00000079348	grin2ba	ENSDARP00000047093
ENSDARG00000116016	si:dkey-179j5.5	ENSDARP00000147059
ENSDARG00000114146		ENSDARP00000151832
ENSDARG00000078448	gpr137ba	ENSDARP00000037177
ENSDARG00000082454	mir27a	
ENSDARG00000082930	SNORA74	
ENSDARG00000111383		
ENSDARG00000069941	tdp2a	ENSDARP00000092988
ENSDARG00000101620	5S_rRNA	
ENSDARG00000085923	5S_rRNA	
ENSDARG00000105093		ENSDARP00000132295
ENSDARG00000081453	mir100-2	
ENSDARG00000112212		ENSDARP00000155180
ENSDARG00000032705	foxg1b	ENSDARP00000020080
ENSDARG00000032705	foxg1b	ENSDARP00000146026
ENSDARG00000098332	zgc:112970	ENSDARP00000134554
ENSDARG00000112126		ENSDARP00000136019
ENSDARG00000115243	5S_rRNA	
ENSDARG00000101059	dhx36	ENSDARP00000139511
ENSDARG00000111567		ENSDARP00000156896
ENSDARG00000116246		ENSDARP00000133770
ENSDARG00000104408	zgc:152774	ENSDARP00000138398
ENSDARG00000104408	zgc:152774	ENSDARP00000130949
ENSDARG00000116793		ENSDARP00000145509
ENSDARG00000109992		ENSDARP00000148968
ENSDARG00000116825	5S_rRNA	
ENSDARG00000109299		ENSDARP00000145779
ENSDARG00000109459		ENSDARP00000152569
ENSDARG00000101735	chn1	ENSDARP00000130201
ENSDARG00000101735	chn1	ENSDARP00000148244
ENSDARG00000098339	5S_rRNA	
ENSDARG00000102823	ovch2	ENSDARP00000130008
ENSDARG00000035808	clcn4	ENSDARP00000047125
ENSDARG00000115440		ENSDARP00000145878
ENSDARG00000107860	5S_rRNA	
ENSDARG00000099611	5S_rRNA	
ENSDARG00000020982	prickle2a	ENSDARP00000012600
ENSDARG00000020982	prickle2a	ENSDARP00000139463
ENSDARG00000109554	hbbe2	ENSDARP00000139529
ENSDARG00000115443	U1	
ENSDARG00000116055		ENSDARP00000146344
ENSDARG00000105739	si:cabz01021435.4	ENSDARP00000143099
ENSDARG00000116938	5S_rRNA	
ENSDARG00000112556		ENSDARP00000139107
ENSDARG00000113685	5S_rRNA	
ENSDARG00000074645		ENSDARP00000098505
ENSDARG00000114932	5S_rRNA	
ENSDARG00000106315	5S_rRNA	
ENSDARG00000111984	cxadr	ENSDARP00000153786
ENSDARG00000110648		ENSDARP00000151395
ENSDARG00000100745	SNORA30	
ENSDARG00000113465		ENSDARP00000144000
ENSDARG00000113967	ttc5	ENSDARP00000144756
ENSDARG00000108908	5S_rRNA	
ENSDARG00000055476		ENSDARP00000141822
ENSDARG00000110363	5S_rRNA	
ENSDARG00000115525		ENSDARP00000147558
ENSDARG00000081802	SNORD12	
ENSDARG00000104344	ccdc127a	ENSDARP00000139058
ENSDARG00000114064		ENSDARP00000151214
ENSDARG00000114064		ENSDARP00000149698
ENSDARG00000114064		ENSDARP00000154351
ENSDARG00000114064		ENSDARP00000146367
ENSDARG00000114064		ENSDARP00000150006
ENSDARG00000114064		ENSDARP00000156105
ENSDARG00000114064		ENSDARP00000156550
ENSDARG00000114064		ENSDARP00000148909
ENSDARG00000084093	5S_rRNA	
ENSDARG00000116204		ENSDARP00000025366
ENSDARG00000111174	col8a1a	ENSDARP00000154044
ENSDARG00000055043	depdc7a	ENSDARP00000071808
ENSDARG00000115909		ENSDARP00000147955
ENSDARG00000115909		ENSDARP00000149255
ENSDARG00000081568	SNORD33	
ENSDARG00000100660	si:ch73-252i11.1	ENSDARP00000132549
ENSDARG00000109369	cd248a	ENSDARP00000149417
ENSDARG00000083794	5S_rRNA	
ENSDARG00000114553		ENSDARP00000155937
ENSDARG00000110615	5S_rRNA	
ENSDARG00000112786	5S_rRNA	
ENSDARG00000113282		ENSDARP00000151549
ENSDARG00000099002	creb5a	ENSDARP00000135240
ENSDARG00000115430	pole	ENSDARP00000145550
ENSDARG00000084589	5S_rRNA	
ENSDARG00000112107	mpv17l2	ENSDARP00000150168
ENSDARG00000107005	5S_rRNA	
ENSDARG00000108120	5S_rRNA	
ENSDARG00000109363	vps16	ENSDARP00000150270
ENSDARG00000113859		ENSDARP00000148774
ENSDARG00000087908	5S_rRNA	
ENSDARG00000110189	SNORA3	
ENSDARG00000083959	5S_rRNA	
ENSDARG00000114523		ENSDARP00000145874
ENSDARG00000111858	rbp7b	ENSDARP00000151270
